date,part_id,sex,time,weather,irrad_a,irrad_b,distance_m,treatment,colour,lightness,order,side,detected
5/5/2017,p7,m,13.42,su,NA,NA,5,YL,Y,low,15,left,1
5/5/2017,p7,m,13.42,su,NA,NA,2,BL,B,low,16,left,1
5/5/2017,p7,m,13.42,su,NA,NA,3,GL,G,low,17,left,1
5/5/2017,p7,m,13.42,su,NA,NA,2,C,C,high,18,left,0
5/5/2017,p7,m,13.42,su,NA,NA,4,B,B,high,19,left,1
5/5/2017,p7,m,13.42,su,NA,NA,3,G,G,high,20,left,0
5/5/2017,p7,m,13.42,su,NA,NA,3,YL,Y,low,21,left,1
5/5/2017,p7,m,13.42,su,NA,NA,3,C,C,high,22,left,0
5/5/2017,p7,m,13.42,su,NA,NA,2,GL,G,low,23,left,1
5/5/2017,p7,m,13.42,su,NA,NA,2,Y,Y,high,24,left,0
5/5/2017,p7,m,13.42,su,NA,NA,5,BL,B,low,25,left,0
5/5/2017,p7,m,13.42,su,NA,NA,4,G,G,high,26,left,0
5/5/2017,p7,m,13.42,su,NA,NA,5,B,B,high,27,left,0
5/5/2017,p7,m,13.42,su,NA,NA,4,Y,Y,high,28,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,4,C,C,high,1,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,3,B,B,high,2,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,4,GL,G,low,3,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,4,Y,Y,high,4,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,2,BL,B,low,5,left,1
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,5,C,C,high,6,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,2,YL,Y,low,7,left,1
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,5,G,G,high,8,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,2,Y,Y,high,9,left,1
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,5,BL,B,low,10,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,2,GL,G,low,11,left,1
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,4,G,G,high,12,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,4,BL,B,low,13,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,2,B,B,high,14,left,1
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,4,YL,Y,low,15,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,4,GL,G,low,16,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,3,B,B,high,17,left,1
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,2,C,C,high,18,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,3,Y,Y,high,19,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,5,GL,G,low,20,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,5,B,B,high,21,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,5,YL,Y,low,22,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,2,G,G,high,23,left,1
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,5,Y,Y,high,24,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,3,BL,B,low,25,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,3,G,G,high,26,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,3,YL,Y,low,27,left,0
9/5/2017,p8,f,11.16,ps,i00_0001,i00_0002,3,C,C,high,28,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,4,C,C,high,1,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,3,B,B,high,2,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,4,GL,G,low,3,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,4,Y,Y,high,4,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,2,BL,B,low,5,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,5,C,C,high,6,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,2,YL,Y,low,7,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,5,G,G,high,8,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,2,Y,Y,high,9,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,5,BL,B,low,10,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,2,GL,G,low,11,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,4,G,G,high,12,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,4,BL,B,low,13,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,2,B,B,high,14,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,4,YL,Y,low,15,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,4,GL,G,low,16,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,3,B,B,high,17,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,2,C,C,high,18,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,3,Y,Y,high,19,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,5,GL,G,low,20,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,5,B,B,high,21,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,5,YL,Y,low,22,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,2,G,G,high,23,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,5,Y,Y,high,24,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,3,BL,B,low,25,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,3,G,G,high,26,left,0
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,3,YL,Y,low,27,left,1
9/5/2017,p9,m,11.22,ps,i00_0004,i00_0005,3,C,C,high,28,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,4,C,C,high,1,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,3,B,B,high,2,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,4,GL,G,low,3,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,4,Y,Y,high,4,left,1
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,2,BL,B,low,5,left,1
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,5,C,C,high,6,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,2,YL,Y,low,7,left,1
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,5,G,G,high,8,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,2,Y,Y,high,9,left,1
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,5,BL,B,low,10,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,2,GL,G,low,11,left,1
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,4,G,G,high,12,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,4,BL,B,low,13,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,2,B,B,high,14,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,4,YL,Y,low,15,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,4,GL,G,low,16,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,3,B,B,high,17,left,1
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,2,C,C,high,18,left,1
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,3,Y,Y,high,19,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,5,GL,G,low,20,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,5,B,B,high,21,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,5,YL,Y,low,22,left,1
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,2,G,G,high,23,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,5,Y,Y,high,24,left,0
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,3,BL,B,low,25,left,1
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,3,G,G,high,26,left,1
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,3,YL,Y,low,27,left,1
9/5/2017,p10,m,11.37,ps,i00_0006,i00_0007,3,C,C,high,28,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,4,C,C,high,1,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,3,B,B,high,2,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,4,GL,G,low,3,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,4,Y,Y,high,4,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,2,BL,B,low,5,left,1
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,5,C,C,high,6,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,2,YL,Y,low,7,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,5,G,G,high,8,left,1
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,2,Y,Y,high,9,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,5,BL,B,low,10,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,2,GL,G,low,11,left,1
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,4,G,G,high,12,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,4,BL,B,low,13,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,2,B,B,high,14,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,4,YL,Y,low,15,left,1
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,4,GL,G,low,16,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,3,B,B,high,17,left,1
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,2,C,C,high,18,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,3,Y,Y,high,19,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,5,GL,G,low,20,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,5,B,B,high,21,left,1
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,5,YL,Y,low,22,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,2,G,G,high,23,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,5,Y,Y,high,24,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,3,BL,B,low,25,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,3,G,G,high,26,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,3,YL,Y,low,27,left,0
9/5/2017,p11,m,12.24,ps,i00_0008,i00_0009,3,C,C,high,28,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,4,C,C,high,1,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,3,B,B,high,2,left,1
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,4,GL,G,low,3,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,4,Y,Y,high,4,left,1
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,2,BL,B,low,5,left,1
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,5,C,C,high,6,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,2,YL,Y,low,7,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,5,G,G,high,8,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,2,Y,Y,high,9,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,5,BL,B,low,10,left,1
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,2,GL,G,low,11,left,1
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,4,G,G,high,12,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,4,BL,B,low,13,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,2,B,B,high,14,left,1
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,4,YL,Y,low,15,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,4,GL,G,low,16,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,3,B,B,high,17,left,1
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,2,C,C,high,18,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,3,Y,Y,high,19,left,1
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,5,GL,G,low,20,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,5,B,B,high,21,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,5,YL,Y,low,22,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,2,G,G,high,23,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,5,Y,Y,high,24,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,3,BL,B,low,25,left,1
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,3,G,G,high,26,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,3,YL,Y,low,27,left,0
9/5/2017,p12,m,12.31,su,i00_0010,i00_0011,3,C,C,high,28,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,4,C,C,high,1,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,3,B,B,high,2,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,4,GL,G,low,3,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,4,Y,Y,high,4,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,2,BL,B,low,5,left,1
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,5,C,C,high,6,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,2,YL,Y,low,7,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,5,G,G,high,8,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,2,Y,Y,high,9,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,5,BL,B,low,10,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,2,GL,G,low,11,left,1
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,4,G,G,high,12,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,4,BL,B,low,13,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,2,B,B,high,14,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,4,YL,Y,low,15,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,4,GL,G,low,16,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,3,B,B,high,17,left,1
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,2,C,C,high,18,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,3,Y,Y,high,19,left,1
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,5,GL,G,low,20,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,5,B,B,high,21,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,5,YL,Y,low,22,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,2,G,G,high,23,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,5,Y,Y,high,24,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,3,BL,B,low,25,left,1
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,3,G,G,high,26,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,3,YL,Y,low,27,left,0
9/5/2017,p13,f,12.37,ps,i00_0012,i00_0013,3,C,C,high,28,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,4,C,C,high,1,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,3,B,B,high,2,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,4,GL,G,low,3,left,1
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,4,Y,Y,high,4,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,2,BL,B,low,5,left,1
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,5,C,C,high,6,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,2,YL,Y,low,7,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,5,G,G,high,8,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,2,Y,Y,high,9,left,1
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,5,BL,B,low,10,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,2,GL,G,low,11,left,1
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,4,G,G,high,12,left,1
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,4,BL,B,low,13,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,2,B,B,high,14,left,1
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,4,YL,Y,low,15,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,4,GL,G,low,16,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,3,B,B,high,17,left,1
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,2,C,C,high,18,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,3,Y,Y,high,19,left,1
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,5,GL,G,low,20,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,5,B,B,high,21,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,5,YL,Y,low,22,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,2,G,G,high,23,left,1
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,5,Y,Y,high,24,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,3,BL,B,low,25,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,3,G,G,high,26,left,0
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,3,YL,Y,low,27,left,1
9/5/2017,p14,f,12.5,ps,i00_0014,i00_0015,3,C,C,high,28,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,4,C,C,high,1,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,3,B,B,high,2,left,1
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,4,GL,G,low,3,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,4,Y,Y,high,4,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,2,BL,B,low,5,left,1
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,5,C,C,high,6,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,2,YL,Y,low,7,left,1
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,5,G,G,high,8,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,2,Y,Y,high,9,left,1
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,5,BL,B,low,10,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,2,GL,G,low,11,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,4,G,G,high,12,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,4,BL,B,low,13,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,2,B,B,high,14,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,4,YL,Y,low,15,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,4,GL,G,low,16,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,3,B,B,high,17,left,1
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,2,C,C,high,18,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,3,Y,Y,high,19,left,1
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,5,GL,G,low,20,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,5,B,B,high,21,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,5,YL,Y,low,22,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,2,G,G,high,23,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,5,Y,Y,high,24,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,3,BL,B,low,25,left,1
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,3,G,G,high,26,left,1
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,3,YL,Y,low,27,left,0
9/5/2017,p15,m,12.55,su,i00_0016,i00_0017,3,C,C,high,28,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,4,C,C,high,1,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,3,B,B,high,2,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,4,GL,G,low,3,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,4,Y,Y,high,4,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,2,BL,B,low,5,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,5,C,C,high,6,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,2,YL,Y,low,7,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,5,G,G,high,8,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,2,Y,Y,high,9,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,5,BL,B,low,10,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,2,GL,G,low,11,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,4,G,G,high,12,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,4,BL,B,low,13,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,2,B,B,high,14,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,4,YL,Y,low,15,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,4,GL,G,low,16,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,3,B,B,high,17,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,2,C,C,high,18,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,3,Y,Y,high,19,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,5,GL,G,low,20,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,5,B,B,high,21,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,5,YL,Y,low,22,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,2,G,G,high,23,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,5,Y,Y,high,24,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,3,BL,B,low,25,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,3,G,G,high,26,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,3,YL,Y,low,27,left,0
9/5/2017,p16,f,13,sh,i00_0020,i00_0021,3,C,C,high,28,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,4,C,C,high,1,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,3,B,B,high,2,left,1
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,4,GL,G,low,3,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,4,Y,Y,high,4,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,2,BL,B,low,5,left,1
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,5,C,C,high,6,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,2,YL,Y,low,7,left,1
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,5,G,G,high,8,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,2,Y,Y,high,9,left,1
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,5,BL,B,low,10,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,2,GL,G,low,11,left,1
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,4,G,G,high,12,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,4,BL,B,low,13,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,2,B,B,high,14,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,4,YL,Y,low,15,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,4,GL,G,low,16,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,3,B,B,high,17,left,1
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,2,C,C,high,18,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,3,Y,Y,high,19,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,5,GL,G,low,20,left,1
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,5,B,B,high,21,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,5,YL,Y,low,22,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,2,G,G,high,23,left,1
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,5,Y,Y,high,24,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,3,BL,B,low,25,left,1
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,3,G,G,high,26,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,3,YL,Y,low,27,left,0
9/5/2017,p17,m,13.14,sh,i00_0022,i00_0023,3,C,C,high,28,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,4,C,C,high,1,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,3,B,B,high,2,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,4,GL,G,low,3,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,4,Y,Y,high,4,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,2,BL,B,low,5,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,5,C,C,high,6,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,2,YL,Y,low,7,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,5,G,G,high,8,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,2,Y,Y,high,9,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,5,BL,B,low,10,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,2,GL,G,low,11,left,1
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,4,G,G,high,12,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,4,BL,B,low,13,left,0
9/5/2017,p18,f,13.21,sh,i00_0025,i00_0026,2,B,B,high,14,left,0
