wl,GL,G,BL,B,YL,Y,C,bkg
641.42,14.169,39.161,26.173,54.189,80.117,90.343,17.244,25.015
641.61,14.231,39.132,26.184,54.143,80.152,90.454,17.286,25.466
641.8,14.218,39.015,26.094,54.101,79.994,90.497,17.371,25.693
641.99,14.238,39.143,26.061,53.951,79.987,90.413,17.041,25.806
642.18,14.103,38.992,26.138,54.069,79.995,90.48,16.854,25.841
642.36,14.098,38.846,25.954,54.02,79.926,90.561,16.74,25.727
642.55,14.077,38.795,25.942,54.209,79.813,90.516,16.964,25.902
642.74,14.125,38.759,25.993,54.15,79.836,90.425,16.853,25.855
642.93,14.005,38.597,26.111,54.18,79.999,90.602,16.794,25.671
643.12,13.856,38.549,26.034,53.971,80.01,90.677,17.055,25.517
643.3,13.984,38.47,25.932,53.887,79.918,90.789,17.171,25.592
643.49,13.884,38.309,25.888,53.884,79.956,90.956,17.037,25.46
643.68,13.892,38.132,25.752,53.86,79.976,90.919,17.294,25.339
643.87,14.021,38.135,25.763,53.84,79.944,90.977,17.244,25.175
644.06,13.945,38.035,25.765,53.836,79.874,91.073,17.356,24.973
644.24,13.99,38.175,25.715,53.826,79.868,91.11,17.541,24.802
644.43,13.805,38.009,25.626,53.718,79.772,91.114,17.878,24.917
644.62,13.723,38.065,25.612,53.597,80.044,91.146,18.077,25.289
644.81,13.661,38.006,25.642,53.59,80.057,91.298,17.947,24.847
645,13.617,38.034,25.563,53.568,80.131,91.276,17.93,25.049
645.18,13.513,37.884,25.466,53.436,80.028,91.292,17.78,25.53
645.37,13.555,37.93,25.368,53.458,79.898,91.195,17.696,25.582
645.56,13.47,37.771,25.34,53.445,79.77,91.14,17.915,25.539
645.75,13.357,37.694,25.267,53.3,79.98,91.222,17.85,25.061
645.94,13.193,37.462,25.196,53.325,80.061,91.383,17.6,24.842
646.12,13.225,37.503,25.034,53.203,79.953,91.49,17.566,24.969
646.31,13.161,37.567,25.02,53.196,80.081,91.398,17.617,24.62
646.5,13.058,37.519,24.956,53.085,80.046,91.537,17.326,24.616
646.69,13.001,37.573,24.923,53.016,80.19,91.527,17.495,24.995
646.87,12.927,37.551,24.816,52.931,80.179,91.491,17.341,25.128
647.06,12.955,37.457,24.755,52.968,80.159,91.291,17.178,25.094
647.25,12.798,37.43,24.815,52.964,80.094,91.215,17.065,25.1
647.44,12.828,37.326,24.696,52.897,80.087,91.113,17.234,25.287
647.62,12.722,37.316,24.646,52.887,79.88,91.07,17.296,25.286
647.81,12.553,37.127,24.586,52.746,79.879,91.095,16.911,25.399
648,12.514,37.108,24.556,52.73,79.754,90.964,16.789,25.54
648.19,12.34,37.041,24.478,52.609,79.6,90.928,16.656,25.477
648.38,12.337,37.001,24.409,52.454,79.751,90.958,16.299,25.31
648.56,12.431,36.98,24.23,52.417,79.799,90.832,16.284,25.442
648.75,12.328,36.94,24.18,52.243,79.818,90.86,16.7,25.825
648.94,12.196,36.772,24.031,52.057,79.801,90.943,16.587,25.48
649.13,12.281,36.729,23.892,51.912,79.923,90.898,16.444,25.109
649.31,12.24,36.671,23.903,51.71,79.845,90.931,16.317,25.012
649.5,12.234,36.769,23.954,51.805,79.984,91.111,16.269,25.073
649.69,12.366,36.814,23.841,51.777,79.966,91.16,16.483,25.294
649.88,12.458,36.811,23.835,51.717,79.871,90.959,16.68,25.589
650.06,12.444,36.794,23.838,51.843,79.82,90.877,16.807,25.692
650.25,12.422,36.731,23.855,51.849,79.624,91.133,16.836,25.991
650.44,12.43,36.663,23.845,51.81,79.646,90.957,16.836,26.258
650.63,12.385,36.476,23.786,51.795,79.506,90.952,16.643,26.012
650.81,12.338,36.507,23.712,51.701,79.398,90.873,16.599,26.298
651,12.293,36.514,23.698,51.758,79.427,90.885,16.489,26.524
651.19,12.231,36.575,23.456,51.561,79.404,90.905,16.283,26.346
651.38,12.167,36.499,23.568,51.581,79.325,91.009,15.674,26.611
651.56,12.109,36.441,23.543,51.59,79.478,91.016,15.634,26.762
651.75,12.113,36.48,23.338,51.622,79.492,91.025,15.973,26.554
651.94,12.226,36.409,23.214,51.51,79.571,90.99,15.697,26.456
652.13,12.283,36.349,23.311,51.624,79.831,91.035,15.95,26.748
652.31,12.315,36.322,23.317,51.658,79.895,90.98,15.665,26.941
652.5,12.28,36.243,23.212,51.506,79.826,91.061,15.327,26.361
652.69,12.299,36.185,23.132,51.567,79.636,91.051,15.123,26.246
652.88,12.33,36.162,23.177,51.617,79.538,91.09,15.197,26.702
653.06,12.22,36.166,23.15,51.606,79.393,91.18,15.416,26.796
653.25,12.193,36.075,23.074,51.63,79.541,91.157,15.826,27.15
653.44,12.132,35.825,23.12,51.639,79.615,90.916,15.758,27.106
653.62,11.975,35.772,23.186,51.705,79.46,90.73,15.42,27.089
653.81,11.852,35.695,23.17,51.695,79.487,90.919,15.339,27.115
654,11.671,35.514,23.114,51.456,79.736,90.848,14.907,27.135
654.19,11.548,35.427,23.068,51.357,79.764,90.592,14.846,27.525
654.37,11.486,35.331,22.982,51.133,79.675,90.648,14.662,27.245
654.56,11.525,35.408,22.91,51.066,79.656,90.685,14.595,27.362
654.75,11.504,35.275,23.043,51.094,79.705,90.637,14.502,27.15
654.93,11.485,35.213,22.996,51.113,79.655,90.77,14.428,26.969
655.12,11.529,35.084,23.08,51.159,79.728,90.867,14.377,27.277
655.31,11.377,35.064,22.814,51.02,79.845,90.772,14.702,27.506
655.5,11.425,35.087,22.746,50.882,79.859,90.829,14.558,27.388
655.68,11.443,35.06,22.733,50.786,79.895,90.775,14.697,27.512
655.87,11.349,34.987,22.751,50.694,79.854,90.797,14.652,27.806
656.06,11.343,34.925,22.537,50.517,79.68,90.834,14.621,27.6
656.24,11.334,34.909,22.47,50.464,79.591,90.828,14.924,27.853
656.43,11.265,34.923,22.486,50.426,79.618,90.986,15.12,28.224
656.62,11.22,34.913,22.453,50.292,79.865,90.87,14.992,28.26
656.81,11.177,34.888,22.254,50.143,80.013,91.03,14.798,28.305
656.99,11.289,34.919,22.24,50.214,80.038,90.983,14.462,28.521
657.18,11.232,34.824,22.221,50.208,80.002,91.1,14.196,28.635
657.37,11.162,34.775,22.065,50.003,79.868,91.313,14.151,28.457
657.55,11.081,34.579,22.046,50.017,79.956,91.533,14.357,28.386
657.74,11.04,34.559,22.019,49.996,79.951,91.386,14.35,28.299
657.93,11.146,34.453,21.948,49.899,79.749,91.381,14.672,28.204
658.11,11.165,34.383,21.854,49.77,79.803,91.468,14.493,28.228
658.3,11.099,34.38,21.917,49.897,79.836,91.562,14.675,28.286
658.49,11.028,34.166,21.95,49.84,79.843,91.547,14.629,28.298
658.68,10.923,34.182,21.913,49.711,79.876,91.583,14.811,28.23
658.86,10.843,34.099,21.912,49.607,79.809,91.503,14.638,28.346
659.05,10.812,34.001,21.861,49.51,79.739,91.453,14.752,28.497
659.24,10.832,33.901,21.991,49.47,79.723,91.651,14.927,28.237
659.42,10.664,33.822,22.075,49.486,79.84,91.602,15.004,28.444
659.61,10.615,33.802,22.1,49.491,79.743,91.669,14.659,28.798
659.8,10.562,33.765,21.991,49.48,79.71,91.702,15.175,28.589
659.98,10.551,33.803,21.943,49.292,79.779,91.716,14.948,28.731
660.17,10.461,33.762,22.004,49.386,79.834,91.664,14.645,28.776
660.36,10.384,33.759,22.099,49.548,79.822,91.507,14.348,28.673
660.54,10.302,33.654,22.164,49.563,79.654,91.488,14.435,28.716
660.73,10.267,33.544,22.362,49.641,79.471,91.256,14.49,28.614
660.92,10.193,33.429,22.468,49.645,79.398,91.237,14.836,28.728
661.1,10.159,33.51,22.424,49.67,79.256,91.111,14.931,28.644
661.29,10.224,33.504,22.374,49.754,79.341,91.036,14.828,29.238
661.48,10.16,33.618,22.319,49.723,79.326,90.884,14.865,29.457
661.66,10.19,33.642,22.362,49.58,79.319,90.967,14.948,29.662
661.85,10.052,33.629,22.331,49.599,79.334,91.073,15.082,29.689
662.04,10.083,33.588,22.205,49.62,79.121,91.032,15.283,29.775
662.22,10.179,33.526,22.12,49.622,79.22,90.954,15.208,29.977
662.41,10.112,33.578,22.036,49.502,79.297,91.093,14.881,30.13
662.6,10.085,33.556,21.943,49.577,79.326,91.001,14.63,30.404
662.78,10.151,33.425,21.986,49.575,79.332,90.952,14.979,30.707
662.97,10.136,33.344,21.955,49.593,79.397,90.832,15.34,30.549
663.16,10.08,33.457,21.939,49.648,79.341,90.709,15.068,30.325
663.34,10.152,33.411,21.754,49.517,79.348,90.752,14.824,30.25
663.53,10.081,33.275,21.72,49.491,79.54,90.681,14.871,30.352
663.72,10.09,33.27,21.835,49.526,79.68,90.8,14.499,30.33
663.9,9.968,33.081,21.839,49.541,79.701,90.778,14.481,30.554
664.09,9.882,32.945,21.878,49.413,79.716,90.773,14.847,30.347
664.28,9.954,32.851,21.804,49.317,79.835,90.713,15.311,30.681
664.46,9.868,32.747,21.673,49.309,79.927,91.031,15.156,30.865
664.65,9.874,32.739,21.423,49.193,80.11,91.226,15.035,30.895
664.84,9.62,32.627,21.192,49.064,80.26,91.301,14.855,30.8
665.02,9.667,32.658,21.141,48.957,80.37,91.271,14.521,30.815
665.21,9.631,32.58,21.166,48.884,80.339,91.232,14.314,30.572
665.4,9.779,32.455,21.086,48.674,80.319,91.167,14.508,30.922
665.58,9.732,32.287,20.97,48.643,80.329,91.206,14.752,30.982
665.77,9.852,32.303,20.955,48.698,80.439,91.102,14.26,31.158
665.95,9.753,32.357,21.09,48.656,80.617,91.104,14.003,31.17
666.14,9.753,32.431,20.968,48.327,80.69,90.97,13.875,31.162
666.33,9.785,32.485,20.93,48.479,80.69,90.792,14.544,31.152
666.51,9.897,32.512,20.873,48.43,80.635,90.755,14.628,30.843
666.7,9.801,32.526,20.761,48.407,80.73,90.698,14.466,30.794
666.89,9.742,32.532,20.676,48.418,80.771,90.494,14.05,31.148
667.07,9.785,32.446,20.527,48.22,80.725,90.437,14.476,31.564
667.26,9.83,32.468,20.519,48.247,80.584,90.466,14.453,31.874
667.45,9.811,32.494,20.52,48.292,80.624,90.438,14.707,31.87
667.63,9.697,32.475,20.291,48.111,80.486,90.463,14.696,31.917
667.82,9.872,32.564,20.331,48.207,80.421,90.382,14.714,32.106
668,9.98,32.642,20.039,48.096,80.416,90.519,14.268,32.053
668.19,9.899,32.597,19.838,47.9,80.241,90.65,13.998,31.602
668.38,9.982,32.649,19.842,47.753,80.342,90.441,14.33,31.486
668.56,10.003,32.733,19.961,47.786,80.186,90.266,14.599,31.49
668.75,10.159,32.741,19.938,47.747,79.963,90.264,14.437,31.573
668.93,10.13,32.592,19.978,47.752,80.001,90.3,14.291,31.303
669.12,10.181,32.672,19.893,47.697,79.957,90.263,14.346,31.439
669.31,10.011,32.658,19.81,47.783,79.964,90.346,13.692,31.4
669.49,10.068,32.75,19.854,47.672,79.821,90.176,13.39,31.256
669.68,9.859,32.74,19.821,47.596,79.695,90.32,13.655,31.475
669.87,9.988,32.608,19.718,47.647,79.731,90.406,13.915,31.366
670.05,9.774,32.447,19.863,47.883,79.548,90.539,13.907,31.389
670.24,9.683,32.313,19.905,47.663,79.481,90.593,13.723,31.715
670.42,9.568,32.055,19.95,47.63,79.378,90.925,13.869,31.849
670.61,9.545,32.166,19.938,47.628,79.403,91.204,13.605,31.88
670.8,9.541,32.067,20.036,47.628,79.404,91.399,13.366,31.708
670.98,9.588,32.029,20.033,47.682,79.435,91.447,13.373,31.627
671.17,9.511,31.876,20.106,47.508,79.524,91.589,13.788,31.827
671.35,9.576,31.9,20.194,47.308,79.317,91.798,13.46,31.867
671.54,9.79,31.931,20.2,47.389,79.275,91.656,13.718,32.018
671.73,9.725,31.845,20.248,47.396,79.29,91.968,13.881,32.224
671.91,9.574,31.732,20.282,47.407,79.254,91.985,14.635,32.436
672.1,9.648,31.843,20.419,47.499,79.459,91.973,14.555,32.609
672.28,9.539,31.75,20.282,47.518,79.247,91.888,14.206,32.868
672.47,9.418,31.546,20.174,47.631,79.449,91.835,14.14,33.046
672.66,9.402,31.448,20.236,47.691,79.776,91.692,14.508,32.806
672.84,9.265,31.478,20.069,47.635,79.799,91.704,14.504,33.097
673.03,9.235,31.462,20.127,47.426,79.748,91.746,14.718,32.984
673.21,9.198,31.474,20.115,47.273,79.836,91.901,14.609,33.003
673.4,9.092,31.305,19.908,47.396,80.041,92.025,15.024,33.419
673.58,9.088,31.187,19.804,47.255,80.009,92.068,15.213,33.366
673.77,8.969,30.995,19.883,47.308,79.939,91.919,15.196,33.259
673.96,9.101,31.047,19.759,47.188,80.003,92.053,15.248,33.389
674.14,9.109,31.02,19.814,47.239,79.96,91.95,14.655,33.187
674.33,9.203,31.025,19.63,47.104,80.111,91.661,14.466,33.353
674.51,9.212,30.971,19.603,47.006,80.036,91.327,15.081,33.156
674.7,9.225,31.005,19.521,46.816,79.969,91.327,15.356,33.116
674.88,9.191,31.018,19.488,46.864,80.023,91.309,15.043,33.279
675.07,9.073,30.99,19.469,46.995,79.79,91.169,14.802,32.923
675.26,8.909,30.791,19.295,47.092,79.915,91.098,15.052,32.98
675.44,8.677,30.483,19.358,47.055,80.217,91.122,15.07,33.193
675.63,8.574,30.41,19.251,46.939,80.228,90.924,14.801,32.82
675.81,8.7,30.383,19.31,46.893,80.385,90.857,14.231,32.842
676,8.542,30.103,19.339,46.835,80.306,90.895,14.272,33.148
676.18,8.601,30.154,19.468,46.8,80.352,90.96,14.064,33.053
676.37,8.525,30.116,19.42,46.526,80.191,91.118,14.416,32.985
676.56,8.535,30.085,19.304,46.442,80.147,91.166,14.658,32.952
676.74,8.598,30.007,19.352,46.404,79.967,91.198,14.894,32.928
676.93,8.35,29.809,19.269,46.45,80,91.214,14.832,33.097
677.11,8.349,29.729,19.3,46.517,79.953,91.031,15.395,32.951
677.3,8.341,29.719,19.381,46.444,79.933,90.913,14.932,32.82
677.48,8.373,29.842,19.473,46.495,80.134,90.631,15.062,32.839
677.67,8.347,29.958,19.406,46.405,80.291,90.658,15.166,33.305
677.85,8.312,29.888,19.349,46.351,80.394,90.484,15.336,33.149
678.04,8.382,29.974,19.11,46.275,80.494,90.364,15.945,33.087
678.23,8.2,30.039,19.203,46.404,80.484,90.543,16.146,33.171
678.41,8.084,29.907,19.083,46.367,80.378,90.671,15.668,33.237
678.6,8.043,29.913,19.108,46.491,80.32,90.787,15.856,33.26
678.78,7.895,29.801,19.176,46.511,80.424,90.903,15.738,33.179
678.97,7.924,29.818,19.178,46.333,80.566,91.038,15.749,33.126
679.15,7.945,29.776,19.117,46.202,80.45,90.819,15.619,33.135
679.34,7.942,29.958,19.149,46.132,80.14,90.648,15.578,33.076
679.52,7.787,29.972,19.18,46.031,79.941,90.707,15.603,33.108
679.71,7.522,29.901,19.144,46.089,79.701,90.839,15.654,33.402
679.89,7.515,30.081,19.095,46.031,79.623,90.772,15.724,33.266
680.08,7.562,30.011,18.915,45.969,79.724,90.651,15.949,33.221
680.26,7.674,30.06,18.969,45.922,79.77,90.368,15.688,33.184
680.45,7.636,30.066,19.08,45.983,79.78,90.4,15.285,33.364
680.64,7.502,29.986,19.057,46,80.147,90.35,15.353,33.563
680.82,7.711,30.132,19.043,45.976,80.235,90.156,15.73,33.784
681.01,7.812,30.116,19.036,45.917,80.192,90.253,15.283,34.092
681.19,7.777,30.12,18.999,45.924,80.28,90.396,15.152,34.146
681.38,7.844,29.996,18.935,45.858,79.983,90.72,15.04,34.223
681.56,7.831,29.914,18.877,45.705,79.827,90.846,14.67,33.438
681.75,7.782,29.931,18.871,45.728,79.641,90.866,14.559,33.746
681.93,7.779,29.776,18.922,45.886,79.615,91.098,14.341,33.582
682.12,7.918,29.854,18.896,45.753,79.651,90.748,14.281,33.652
682.3,7.909,29.935,18.988,45.947,79.889,90.781,14.148,33.541
682.49,7.82,29.876,18.938,45.803,79.889,90.649,13.783,33.663
682.67,8.069,29.945,18.961,45.774,79.836,90.389,13.934,33.723
682.86,8.048,29.911,18.855,45.872,79.877,90.136,14.039,33.774
683.04,8.062,30.011,18.902,45.927,79.881,90.252,14.232,33.627
683.23,8.065,29.972,18.863,45.933,79.99,90.478,13.774,33.757
683.41,8.177,30.034,18.792,46.099,80.355,90.274,14.208,33.651
683.6,8.395,30.029,18.892,46.022,80.499,90.148,14.491,33.385
683.78,8.506,29.856,18.954,46.094,80.649,90.371,13.955,33.359
683.97,8.598,30.022,19.014,46.194,80.814,90.684,13.967,33.244
684.15,8.317,29.853,18.976,46.376,80.784,90.876,13.855,33.542
684.34,8.392,29.776,18.84,46.304,80.855,90.745,14.051,34.018
684.52,8.523,29.864,18.743,46.37,80.566,90.694,13.886,33.864
684.71,8.454,29.78,18.619,46.311,80.549,90.878,13.298,33.356
684.89,8.346,29.735,18.645,46.149,80.666,90.803,13.356,33.041
685.08,8.428,29.831,18.58,46.027,80.599,90.799,13.921,33.111
685.26,8.308,29.848,18.589,46.134,80.821,90.909,13.707,32.757
685.45,8.311,29.817,18.669,46.188,80.911,90.983,13.779,33.259
685.63,8.338,29.791,18.678,46.12,81.081,91.07,14.043,33.478
685.82,8.309,29.953,18.661,46.014,80.942,91.094,14.013,33.723
686,8.413,29.819,18.612,46.052,80.935,91.44,13.688,33.753
686.19,8.663,29.838,18.484,45.923,80.753,91.493,13.634,34.027
686.37,8.745,29.892,18.508,46.113,80.83,91.572,13.42,33.983
686.56,8.761,29.963,18.446,46.004,80.69,91.763,13.104,33.826
686.74,8.949,30.063,18.491,46.104,80.876,91.875,13.078,33.756
686.93,9.076,30.25,18.441,46.118,80.909,92.064,13.008,33.74
687.11,9.129,30.132,18.467,46.151,80.925,92.265,13.866,33.754
687.3,9.044,29.973,18.45,46.025,80.684,92.548,14.029,33.711
687.48,9.093,30.087,18.379,46.036,80.66,92.562,13.564,33.609
687.67,9.096,30.279,18.32,46.013,80.257,92.246,14.377,33.972
687.85,9.139,30.092,18.294,45.922,80.082,92.054,14.582,34.041
688.04,9.288,30.328,18.283,45.912,80.148,92.03,14.426,33.943
688.22,8.972,30.294,18.328,45.884,79.969,92.135,14.271,33.607
688.41,8.876,30.286,18.574,45.884,80.025,92.157,14.377,33.713
688.59,8.682,30.338,18.742,45.976,80.003,92.058,14.611,34.16
688.77,8.745,30.406,18.843,46.221,80.019,91.999,14.954,34.43
688.96,8.613,30.534,18.862,46.313,79.989,91.856,14.456,34.238
689.14,8.691,30.57,18.901,46.357,80.062,91.493,14.586,34.508
689.33,8.777,30.756,18.889,46.385,80.11,91.377,15.002,34.809
689.51,8.752,30.833,18.954,46.372,79.876,91.501,14.354,34.794
689.7,8.8,30.752,19.219,46.541,80.078,91.534,14.353,34.825
689.88,8.633,30.754,19.252,46.509,80.03,91.766,14.858,34.957
690.07,8.492,30.749,19.299,46.409,80.169,91.808,15.305,35.353
690.25,8.551,30.685,19.296,46.244,80.278,91.973,15.742,36.009
690.44,8.188,30.671,19.193,46.31,80.603,91.732,15.891,35.877
690.62,8.103,30.582,19.247,46.231,80.41,91.644,16.49,36.263
690.81,7.987,30.579,19.274,46.173,80.424,91.449,16.473,36.506
690.99,7.919,30.668,19.027,46.156,80.362,91.128,16.051,36.663
691.17,8.131,30.792,18.903,46.166,80.353,90.882,15.693,37.056
691.36,8.011,30.803,18.871,46.265,80.51,90.836,15.643,37.553
691.54,8.083,30.772,18.913,46.272,80.586,90.605,15.627,37.314
691.73,8.059,30.804,19.113,46.49,80.383,90.426,15.232,37.401
691.91,8.207,30.871,19.166,46.485,80.595,90.309,15.548,37.672
692.1,8.592,31.144,19.288,46.593,80.642,90.41,15.892,37.686
692.28,8.715,31.332,19.262,46.407,80.513,90.459,16.148,37.822
692.47,8.94,31.386,19.151,46.534,80.337,90.368,16.382,37.913
692.65,8.965,31.369,19.217,46.669,80.29,90.572,16.269,38.071
692.83,8.984,31.203,19.298,46.786,80.179,90.93,16.124,38.276
693.02,9.057,31.342,19.379,47.03,80.078,90.798,15.823,38.427
693.2,9.03,31.445,19.371,47.103,79.97,90.774,15.489,38.356
693.39,9.066,31.593,19.492,47.368,80.372,90.639,15.907,38.046
693.57,9.069,31.715,19.334,47.311,80.249,90.38,16.139,38.691
693.76,9.084,31.939,19.456,47.552,80.385,90.018,15.546,38.747
693.94,9.22,32.019,19.65,47.744,80.444,89.867,15.689,38.427
694.12,9.347,32.1,19.664,47.832,80.614,89.561,15.873,38
694.31,9.558,32.248,19.882,47.976,80.5,89.785,16.188,38.59
694.49,9.594,32.343,19.845,48.103,80.302,89.671,15.491,38.671
694.68,9.687,32.363,20.118,48.286,80.423,89.623,15.652,38.344
694.86,9.821,32.447,20.385,48.487,80.53,89.61,15.458,37.93
695.05,9.859,32.571,20.66,48.691,80.639,89.564,15.394,37.865
695.23,9.926,32.603,20.79,48.765,80.453,89.792,15.98,37.542
695.41,9.851,32.556,20.886,48.778,80.68,89.991,16.321,37.547
695.6,9.916,32.759,20.871,48.729,80.84,90.201,16.782,37.971
695.78,9.865,32.652,20.968,48.83,80.555,90.527,16.919,37.961
695.97,9.899,32.705,20.931,48.806,80.433,90.483,16.505,38.689
696.15,9.908,32.636,20.961,49.134,80.46,90.395,16.64,38.616
696.33,10.041,32.802,21.058,49.115,80.573,90.421,16.538,38.426
696.52,10.054,32.96,21.13,49.054,80.651,90.431,16.542,38.042
696.7,10.281,33.316,21.075,49.148,80.762,90.205,17.149,38.082
696.89,10.35,33.303,21.131,48.986,80.532,90.289,17.544,37.926
697.07,10.448,33.345,21.248,49.077,80.636,90.306,17.433,38.14
697.25,10.493,33.242,21.186,49.149,80.484,90.306,17.711,38.094
697.44,10.478,33.216,21.24,49.234,80.803,90.465,17.654,37.574
697.62,10.627,33.356,21.256,49.077,80.751,90.517,18.473,37.563
697.81,10.621,33.605,21.272,49.373,80.794,90.797,18.362,38.059
697.99,10.536,33.774,21.395,49.611,80.618,90.869,18.513,37.985
698.17,10.603,33.708,21.387,49.533,80.521,90.652,18.492,37.886
698.36,10.705,33.802,21.552,49.603,80.609,90.807,18.652,38.04
698.54,10.737,33.8,21.497,49.66,80.647,90.891,18.469,38.715
698.73,10.803,33.891,21.544,49.629,80.707,90.908,18.373,39.204
698.91,10.866,33.978,21.587,49.775,80.664,90.977,18.715,39.549
699.09,10.918,34.119,21.66,49.927,80.942,90.792,19.258,40.011
699.28,11.131,34.305,21.577,49.926,81.058,91.053,19.234,40.276
699.46,11.154,34.406,21.806,49.966,81.012,90.854,18.666,40.28
699.65,11.228,34.492,21.816,50.055,81.135,90.571,18.773,40.282
699.83,11.261,34.647,21.937,50.214,81.217,90.604,19.44,39.863
700.01,11.395,34.872,22.02,50.202,81.414,90.768,19.7,40.355
700.2,11.582,34.836,22.125,50.399,81.554,90.961,19.899,40.628
700.38,11.811,35.051,21.96,50.51,81.398,90.723,19.946,41.356
700.56,11.804,35.087,22.217,50.645,81.322,90.81,19.704,41.108
700.75,11.776,35.202,22.346,50.775,81.525,90.851,19.79,41.3
700.93,11.982,35.345,22.473,50.836,81.494,90.732,20.627,41.353
701.12,12.179,35.47,22.742,50.819,81.432,90.713,20.379,41.66
701.3,12.365,35.641,22.837,50.931,80.936,90.589,20.86,41.977
701.48,12.582,35.611,22.972,51.267,80.81,90.671,20.91,42.202
701.67,12.581,35.461,23.044,51.116,80.815,90.531,21.661,42.028
701.85,12.701,35.538,23.255,51.296,80.782,90.453,21.189,41.905
702.03,12.872,35.717,23.439,51.477,80.822,90.465,21.401,42.423
702.22,12.897,35.983,23.611,51.821,80.98,90.454,21.891,42.432
702.4,12.975,36.187,23.795,52.118,80.833,90.373,22.635,42.614
702.59,13.055,36.305,23.984,52.234,80.813,90.29,22.814,42.515
702.77,13.044,36.331,24.245,52.328,80.973,90.223,22.299,42.179
702.95,13.091,36.477,24.332,52.473,80.621,90.341,21.655,41.657
703.14,13.109,36.71,24.716,52.916,80.68,90.139,21.134,41.787
703.32,13.276,36.773,24.722,53.157,80.819,90.289,22.059,41.335
703.5,13.456,37.041,24.887,53.387,80.694,90.441,21.893,41.487
703.69,13.589,36.998,24.902,53.488,80.869,90.373,21.835,41.339
703.87,13.653,37.039,25.064,53.551,80.783,90.387,21.32,41.138
704.05,13.62,37.176,25.334,53.782,80.767,90.524,21.557,41.171
704.24,13.659,37.07,25.533,54.025,81.126,90.509,22.054,40.938
704.42,13.639,36.891,25.722,54.143,81.366,90.719,22.314,41.336
704.6,13.834,37.201,25.655,54.326,81.263,90.963,22.223,41.132
704.79,13.782,37.413,25.698,54.725,81.004,91.214,22.112,40.706
